Truth,MOS,MOS_Var,n_votes,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
3.53,3.7,0.6777777777777777,10,4,2,4,4,4,4,3,5,4,3
2.53,2.9,0.9888888888888889,10,3,3,3,3,4,2,1,2,4,4
1.24,1.3,0.23333333333333334,10,1,2,2,1,1,1,1,1,1,2
2.26,2.3,0.23333333333333334,10,2,3,2,2,3,2,2,2,3,2
2.93,2.9,1.4333333333333333,10,2,3,4,1,2,2,3,5,4,3
1.79,1.4,0.7111111111111114,10,1,3,1,1,1,1,1,3,1,1
3.27,3.4,0.9333333333333333,10,4,3,4,4,3,2,3,2,4,5
3.87,4.0,0.4444444444444444,10,4,4,3,5,5,4,4,4,3,4
3.59,3.7,0.4555555555555555,10,4,4,3,3,4,3,4,5,3,4
4.65,4.8,0.17777777777777773,10,4,5,5,5,5,5,5,5,4,5
1.5,1.7,0.6777777777777778,10,2,3,1,1,3,1,1,2,1,2
4.2700000000000005,4.8,0.17777777777777773,10,5,4,5,5,5,4,5,5,5,5
1.15,1.2,0.17777777777777778,10,1,1,1,1,1,1,1,1,2,2
4.55,4.2,0.39999999999999997,10,4,3,4,5,4,5,4,4,5,4
2.8600000000000003,2.9,0.9888888888888887,10,2,3,5,3,3,3,2,2,2,4
3.28,3.3,1.788888888888889,10,5,2,4,1,2,4,3,3,5,4
1.99,2.1,0.9888888888888889,10,2,3,1,4,2,1,2,3,2,1
4.58,4.4,0.2666666666666667,10,5,4,4,5,5,4,4,4,4,5
1.35,1.4,0.48888888888888893,10,2,2,1,1,1,1,1,1,1,3
2.59,2.7,1.3444444444444443,10,4,3,2,4,3,3,2,1,1,4
4.46,4.8,0.17777777777777773,10,5,4,5,4,5,5,5,5,5,5
3.78,4.0,0.6666666666666666,10,4,3,5,4,3,5,3,5,4,4
3.82,3.8,0.8444444444444444,10,3,3,3,3,3,5,5,4,5,4
3.8,3.7,0.4555555555555555,10,4,5,3,4,3,3,3,4,4,4
4.79,4.7,0.4555555555555555,10,5,5,5,5,5,5,5,4,3,5
1.31,1.3,0.4555555555555555,10,1,2,1,1,1,3,1,1,1,1
3.3600000000000003,2.9,0.9888888888888889,10,3,2,3,2,5,4,3,2,2,3
2.94,3.0,0.8888888888888888,10,3,4,5,3,2,3,2,3,3,2
3.75,3.5,1.6111111111111112,10,3,2,4,4,4,3,5,5,4,1
1.86,1.8,0.4000000000000001,10,1,2,2,2,1,3,2,1,2,2
4.29,4.0,0.8888888888888888,10,5,2,4,5,5,4,4,4,4,3
4.49,4.5,0.5,10,5,3,5,5,4,5,5,5,4,4
3.34,3.8,0.17777777777777773,10,4,4,3,3,4,4,4,4,4,4
3.3600000000000003,3.6,1.1555555555555557,10,2,5,2,3,3,4,4,4,4,5
2.43,2.5,1.1666666666666667,10,1,2,1,2,4,3,4,3,3,2
3.89,3.5,0.9444444444444444,10,3,5,3,3,5,4,3,3,2,4
4.07,4.1,0.7666666666666666,10,5,4,4,3,5,5,5,4,3,3
2.53,2.6,1.1555555555555554,10,3,2,4,2,2,1,2,4,2,4
3.7,3.6,1.6,10,4,1,4,5,5,2,4,4,3,4
1.3,1.4,0.2666666666666667,10,2,1,1,2,1,2,1,1,2,1
2.41,2.4,1.3777777777777778,10,3,1,3,5,1,2,3,2,2,2
3.3600000000000003,3.8,0.39999999999999997,10,4,5,3,4,4,4,4,3,4,3
1.48,1.2,0.1777777777777778,10,1,1,2,1,1,2,1,1,1,1
1.0699999999999998,1.2,0.4,10,1,1,1,1,1,1,1,1,1,3
4.3100000000000005,4.5,0.2777777777777778,10,5,4,5,4,5,5,4,4,5,4
4.89,4.9,0.09999999999999999,10,5,5,5,5,5,5,5,5,5,4
2.35,2.4,0.48888888888888904,10,2,3,1,3,3,3,2,3,2,2
3.12,2.6,1.3777777777777775,10,1,3,2,1,2,4,3,2,4,4
1.39,1.4,0.2666666666666667,10,1,1,2,1,2,2,1,1,2,1
1.94,2.2,1.288888888888889,10,2,2,1,1,3,4,4,2,2,1
2.46,2.2,0.8444444444444444,10,4,3,2,3,1,2,2,2,2,1
4.37,4.5,0.2777777777777778,10,5,5,5,4,4,5,4,4,4,5
1.7,2.0,0.4444444444444444,10,3,3,2,2,2,1,1,2,2,2
3.54,3.6,0.7111111111111112,10,4,4,4,5,2,3,3,4,4,3
1.9,2.0,0.6666666666666666,10,1,1,2,3,3,3,2,1,2,2
3.24,4.0,0.4444444444444444,10,3,4,4,3,4,5,4,5,4,4
1.46,1.5,0.2777777777777778,10,2,2,1,2,1,1,1,1,2,2
1.25,1.4,0.48888888888888915,10,2,3,1,1,1,1,1,1,1,2
2.33,2.6,0.7111111111111112,10,4,3,2,1,2,3,2,3,3,3
3.22,3.0,1.5555555555555556,10,1,4,4,2,3,3,2,4,5,2
2.1,2.1,0.5444444444444444,10,1,2,2,2,3,1,2,3,3,2
2.48,2.4,0.48888888888888893,10,3,2,3,3,3,2,2,1,2,3
2.3,1.8,0.6222222222222222,10,1,3,2,2,1,1,2,2,1,3
3.27,3.9,0.09999999999999999,10,4,4,4,4,4,3,4,4,4,4
2.06,2.2,0.8444444444444444,10,1,3,2,1,3,2,3,1,3,3
3.83,3.7,0.8999999999999999,10,4,3,5,3,4,5,4,2,3,4
2.6,3.1,0.9888888888888889,10,4,3,4,3,3,3,4,1,2,4
3.3,3.1,0.9888888888888887,10,5,4,3,3,4,2,2,2,3,3
4.89,4.9,0.09999999999999996,10,4,5,5,5,5,5,5,5,5,5
4.19,4.3,0.4555555555555556,10,5,5,4,4,5,5,3,4,4,4
3.75,4.1,0.5444444444444444,10,4,5,4,5,4,3,3,5,4,4
1.58,1.3,0.4555555555555555,10,1,1,1,1,1,1,1,3,1,2
2.68,2.4,1.3777777777777778,10,3,5,2,3,2,1,2,1,3,2
2.45,2.5,0.7222222222222222,10,2,4,1,2,2,3,3,3,2,3
4.720000000000001,4.9,0.09999999999999998,10,5,5,5,5,5,4,5,5,5,5
3.67,4.0,0.8888888888888888,10,3,5,3,3,4,4,3,5,5,5
2.22,2.1,0.7666666666666667,10,2,3,1,1,2,2,2,4,2,2
2.6,2.1,0.3222222222222222,10,1,2,2,2,2,2,2,3,3,2
1.4,1.3,0.23333333333333334,10,1,1,1,1,2,1,1,2,1,2
2.44,2.0,0.8888888888888888,10,1,4,1,2,3,2,2,1,2,2
2.98,2.5,1.1666666666666667,10,3,1,2,4,3,2,3,1,4,2
3.3600000000000003,3.3,1.1222222222222222,10,2,3,5,3,3,3,2,5,4,3
4.17,4.0,0.6666666666666666,10,5,5,5,4,4,3,4,4,3,3
4.42,4.4,0.9333333333333333,10,5,5,3,5,5,3,5,5,3,5
1.28,1.3,0.23333333333333334,10,1,1,1,2,2,1,1,2,1,1
2.31,2.0,1.5555555555555556,10,1,2,1,4,1,4,1,2,3,1
1.36,1.2,0.17777777777777784,10,2,1,1,1,1,1,1,2,1,1
1.77,1.9,0.32222222222222224,10,2,1,2,2,2,2,1,3,2,2
4.02,4.0,0.6666666666666666,10,4,5,4,5,5,3,3,3,4,4
3.95,4.0,0.6666666666666666,10,5,3,4,4,3,3,5,5,4,4
1.1,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
4.04,4.2,1.066666666666667,10,3,5,5,4,5,4,2,5,5,4
1.23,1.2,0.17777777777777778,10,1,1,1,1,1,1,1,2,2,1
1.38,1.1,0.09999999999999999,10,1,1,2,1,1,1,1,1,1,1
3.44,3.7,1.5666666666666667,10,1,3,5,4,3,4,3,5,4,5
3.23,2.9,0.9888888888888889,10,4,3,2,3,3,4,4,3,1,2
4.05,3.7,0.8999999999999999,10,4,4,4,5,2,3,4,3,5,3
4.14,4.7,0.4555555555555555,10,4,3,5,5,5,5,5,5,5,5
2.75,2.3,0.23333333333333334,10,2,2,3,2,2,3,2,2,3,2
1.27,1.2,0.1777777777777778,10,1,1,2,1,2,1,1,1,1,1
3.26,3.4,0.48888888888888904,10,4,2,4,3,4,3,4,3,4,3
4.220000000000001,4.4,0.26666666666666666,10,5,4,4,4,4,4,4,5,5,5
4.59,4.7,0.23333333333333334,10,4,5,5,5,5,5,5,5,4,4
4.45,4.5,0.5,10,3,5,5,4,4,5,5,5,4,5
4.57,4.4,0.711111111111111,10,5,5,3,3,5,5,4,5,4,5
3.42,3.7,1.1222222222222222,10,4,4,1,4,5,4,4,4,3,4
2.52,2.6,1.6,10,2,2,2,3,1,3,1,5,3,4
3.85,3.7,0.8999999999999999,10,3,4,4,3,4,5,4,2,3,5
1.88,2.1,0.7666666666666666,10,3,3,3,2,1,1,1,3,2,2
2.6100000000000003,3.0,0.6666666666666666,10,3,4,2,2,3,2,4,3,3,4
3.72,4.0,1.3333333333333333,10,4,5,5,2,4,4,2,4,5,5
4.7,4.7,0.23333333333333334,10,5,5,4,5,4,5,5,5,4,5
1.21,1.2,0.17777777777777784,10,1,1,2,2,1,1,1,1,1,1
2.23,2.0,0.4444444444444444,10,3,2,1,2,2,2,2,1,2,3
2.69,2.6,1.3777777777777778,10,1,2,2,4,4,3,4,1,2,3
1.44,1.3,0.23333333333333334,10,2,2,1,2,1,1,1,1,1,1
2.82,2.7,1.3444444444444443,10,4,3,2,1,3,4,2,3,1,4
4.8,4.9,0.09999999999999998,10,5,5,5,4,5,5,5,5,5,5
2.93,2.9,1.6555555555555557,10,3,3,1,4,4,1,3,5,2,3
1.08,1.1,0.09999999999999999,10,1,1,1,1,1,1,2,1,1,1
2.26,2.0,0.6666666666666666,10,2,1,1,3,2,3,1,3,2,2
4.5200000000000005,4.3,0.4555555555555555,10,3,4,5,4,4,5,5,4,5,4
3.27,3.3,0.6777777777777777,10,3,4,3,2,3,4,4,4,4,2
2.75,2.7,1.3444444444444443,10,4,3,4,3,3,2,2,1,1,4
1.88,1.7,0.6777777777777777,10,1,3,1,2,1,2,2,3,1,1
2.2,2.6,1.155555555555556,10,1,3,2,3,4,4,3,3,2,1
4.7700000000000005,4.7,0.23333333333333334,10,5,5,4,5,5,4,5,5,5,4
4.470000000000001,4.6,0.2666666666666667,10,4,4,5,4,5,5,5,5,4,5
2.33,2.4,1.1555555555555557,10,2,3,2,2,2,3,1,4,1,4
1.34,1.3,0.45555555555555544,10,2,3,1,1,1,1,1,1,1,1
4.83,4.9,0.09999999999999999,10,5,5,5,5,5,5,4,5,5,5
1.54,1.6,0.48888888888888893,10,2,1,1,2,1,2,3,1,2,1
1.69,1.3,0.23333333333333334,10,1,1,1,1,2,1,2,2,1,1
1.86,1.9,0.7666666666666666,10,3,3,2,1,2,3,1,1,1,2
4.01,3.9,0.32222222222222235,10,3,5,4,4,4,4,4,3,4,4
1.34,1.1,0.09999999999999999,10,2,1,1,1,1,1,1,1,1,1
2.09,2.0,0.6666666666666666,10,3,2,1,2,3,2,2,1,1,3
4.36,4.2,0.6222222222222222,10,5,5,4,3,4,5,4,5,4,3
4.21,4.2,1.0666666666666669,10,5,2,4,5,3,5,4,4,5,5
4.91,4.9,0.09999999999999998,10,5,5,5,5,5,4,5,5,5,5
1.71,1.9,1.211111111111111,10,1,2,1,1,3,1,1,2,4,3
3.74,3.6,0.9333333333333333,10,4,4,4,5,5,2,3,3,3,3
4.37,4.8,0.17777777777777773,10,5,5,5,5,4,5,5,4,5,5
4.33,3.8,0.8444444444444444,10,4,4,4,3,2,5,4,3,5,4
3.23,3.1,1.4333333333333333,10,3,4,1,3,4,3,2,2,4,5
4.89,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
1.94,1.5,0.2777777777777778,10,1,1,2,1,2,1,2,1,2,2
4.36,4.0,0.4444444444444444,10,4,4,4,3,4,3,4,4,5,5
1.31,1.5,0.7222222222222222,10,1,1,3,3,1,1,1,2,1,1
2.39,2.5,0.9444444444444444,10,3,2,4,1,3,3,1,2,3,3
4.59,4.5,0.5,10,5,5,4,5,5,4,5,3,5,4
4.0600000000000005,3.9,0.7666666666666667,10,3,4,4,4,4,4,4,5,5,2
4.01,4.4,0.48888888888888893,10,5,4,5,5,4,5,5,4,4,3
2.64,2.5,0.5,10,3,3,2,2,2,2,3,4,2,2
4.16,4.4,0.9333333333333331,10,5,5,5,2,5,4,5,4,5,4
1.96,2.1,0.3222222222222223,10,2,2,2,1,3,2,2,2,3,2
4.6,4.5,0.2777777777777778,10,5,5,4,4,4,5,5,4,4,5
1.5,1.1,0.09999999999999999,10,1,1,2,1,1,1,1,1,1,1
4.220000000000001,4.2,1.5111111111111115,10,5,1,4,5,5,4,5,4,5,4
4.8100000000000005,4.9,0.09999999999999998,10,5,5,5,5,4,5,5,5,5,5
3.52,3.6,1.3777777777777778,10,4,3,5,2,3,5,3,5,4,2
1.11,1.1,0.09999999999999999,10,1,1,2,1,1,1,1,1,1,1
3.03,3.1,0.9888888888888889,10,3,3,4,3,4,2,3,5,2,2
2.99,2.7,1.1222222222222222,10,2,1,4,4,4,2,2,3,2,3
2.42,2.2,0.39999999999999997,10,1,3,2,2,3,2,3,2,2,2
2.92,3.0,1.3333333333333333,10,2,2,4,3,4,4,2,1,4,4
2.05,2.2,0.8444444444444444,10,3,1,2,4,2,2,2,1,3,2
4.74,4.8,0.17777777777777773,10,5,5,5,5,4,5,5,5,5,4
2.9,3.0,1.3333333333333333,10,4,3,3,4,3,3,1,1,4,4
4.85,4.9,0.09999999999999998,10,5,5,5,5,5,4,5,5,5,5
3.3,3.5,0.2777777777777778,10,3,4,3,4,4,3,3,4,3,4
4.75,4.6,0.4888888888888887,10,4,3,5,4,5,5,5,5,5,5
4.1,4.0,0.6666666666666666,10,5,3,5,4,4,4,4,5,3,3
2.77,2.3,0.8999999999999999,10,1,2,3,3,4,1,2,3,2,2
2.16,2.1,0.5444444444444444,10,3,3,2,1,2,1,3,2,2,2
4.12,4.1,0.9888888888888887,10,5,3,5,4,2,4,4,4,5,5
4.9,4.9,0.09999999999999998,10,5,5,5,4,5,5,5,5,5,5
3.38,3.3,2.011111111111111,10,3,5,3,2,1,4,5,3,5,2
4.35,4.1,1.211111111111111,10,5,5,4,2,5,5,3,3,5,4
1.87,1.4,0.2666666666666667,10,2,2,2,1,1,2,1,1,1,1
3.31,3.0,0.8888888888888888,10,4,3,2,2,2,4,4,2,3,4
2.44,2.9,0.7666666666666666,10,4,3,3,3,3,1,3,3,4,2
2.92,2.5,0.9444444444444444,10,3,3,3,2,1,3,4,3,2,1
4.7700000000000005,4.7,0.23333333333333334,10,4,4,4,5,5,5,5,5,5,5
1.31,1.1,0.09999999999999999,10,1,1,1,2,1,1,1,1,1,1
1.64,1.2,0.1777777777777778,10,1,1,1,1,2,1,1,1,2,1
3.91,4.0,0.4444444444444444,10,3,4,5,4,5,4,4,3,4,4
4.5200000000000005,4.7,0.23333333333333334,10,5,4,5,5,5,4,4,5,5,5
3.35,3.4,0.7111111111111111,10,3,4,4,3,4,4,2,4,2,4
2.94,2.5,1.1666666666666667,10,2,3,3,2,2,2,3,5,2,1
2.87,3.1,1.2111111111111112,10,4,4,2,4,2,2,3,5,2,3
1.36,1.4,0.48888888888888904,10,2,1,1,2,3,1,1,1,1,1
1.49,1.4,0.48888888888888915,10,3,2,1,1,1,1,2,1,1,1
4.61,4.9,0.09999999999999999,10,5,5,5,5,5,5,5,4,5,5
3.75,3.7,1.3444444444444443,10,4,3,3,4,5,4,4,5,4,1
3.59,3.5,1.1666666666666667,10,3,4,3,5,5,3,2,4,2,4
2.03,1.8,0.6222222222222223,10,2,1,2,2,3,2,1,3,1,1
4.55,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
4.12,4.1,0.5444444444444444,10,5,3,4,4,4,4,4,5,5,3
1.45,1.2,0.17777777777777784,10,1,2,1,1,1,2,1,1,1,1
3.53,3.3,0.6777777777777777,10,3,3,3,4,3,5,3,4,3,2
3.42,3.7,1.5666666666666667,10,5,3,1,4,3,5,3,4,4,5
2.8600000000000003,2.1,0.7666666666666666,10,2,2,1,3,2,1,3,1,3,3
2.02,2.2,0.39999999999999997,10,3,1,2,3,2,3,2,2,2,2
2.73,2.8,1.288888888888889,10,2,2,1,3,2,4,4,4,4,2
3.13,3.1,0.9888888888888889,10,4,3,3,2,5,3,2,2,4,3
3.89,3.9,0.7666666666666667,10,4,3,5,4,4,5,4,4,2,4
1.86,2.0,0.6666666666666666,10,1,2,2,1,3,1,2,2,3,3
3.06,3.0,1.1111111111111112,10,3,2,3,3,4,3,1,5,3,3
4.61,4.8,0.17777777777777776,10,5,5,5,5,5,4,5,4,5,5
3.75,3.7,0.8999999999999999,10,4,3,5,3,2,5,4,3,4,4
2.95,3.2,1.2888888888888888,10,2,5,3,4,3,2,3,2,5,3
3.95,4.4,0.711111111111111,10,5,4,5,4,3,5,3,5,5,5
2.55,2.8,0.8444444444444444,10,2,3,3,3,2,3,2,2,5,3
4.75,4.6,0.4888888888888888,10,5,4,5,5,3,4,5,5,5,5
3.04,3.2,1.066666666666667,10,2,4,4,4,1,4,4,3,3,3
4.12,4.2,1.0666666666666669,10,5,2,4,4,5,3,5,4,5,5
3.17,3.2,0.6222222222222222,10,2,4,3,3,3,2,3,4,4,4
4.21,4.3,0.4555555555555555,10,4,4,4,3,4,5,5,5,5,4
3.52,3.1,0.3222222222222223,10,2,3,3,3,3,4,3,3,4,3
3.48,2.8,1.0666666666666667,10,4,2,4,3,2,3,2,1,4,3
3.22,2.7,0.4555555555555555,10,3,3,3,2,3,4,2,3,2,2
2.82,2.5,0.7222222222222222,10,2,2,3,2,3,3,1,4,3,2
3.76,3.7,0.6777777777777777,10,5,4,4,3,4,3,4,4,2,4
4.970000000000001,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
1.14,1.1,0.09999999999999999,10,1,1,1,1,1,2,1,1,1,1
1.14,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
4.67,4.6,0.4888888888888887,10,3,5,5,4,5,5,5,4,5,5
3.73,4.1,0.32222222222222224,10,4,5,4,4,5,4,4,4,4,3
3.78,3.9,1.2111111111111112,10,3,4,5,2,5,3,4,5,3,5
2.36,2.2,1.0666666666666669,10,1,2,2,1,2,4,3,1,3,3
2.87,2.7,0.4555555555555555,10,3,4,2,2,2,2,3,3,3,3
1.67,1.9,0.7666666666666666,10,1,1,2,2,2,2,1,4,2,2
2.54,2.3,0.6777777777777777,10,2,3,1,1,2,2,3,3,3,3
4.95,4.8,0.17777777777777773,10,5,4,5,5,4,5,5,5,5,5
3.81,4.1,0.7666666666666666,10,4,5,3,5,5,4,5,3,4,3
4.2700000000000005,4.3,0.4555555555555555,10,5,4,4,3,4,4,4,5,5,5
1.72,1.6,0.2666666666666667,10,2,2,2,2,2,1,1,2,1,1
4.39,4.2,0.6222222222222222,10,3,3,4,4,5,4,5,5,5,4
3.82,3.7,0.4555555555555555,10,3,4,4,3,3,5,4,4,4,3
1.23,1.1,0.09999999999999999,10,1,2,1,1,1,1,1,1,1,1
2.22,2.4,0.2666666666666667,10,3,2,3,2,2,2,3,2,3,2
1.97,1.7,0.6777777777777777,10,1,1,3,1,2,2,2,1,3,1
4.98,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
4.71,4.8,0.17777777777777776,10,5,5,5,5,5,5,4,5,4,5
3.59,3.4,0.2666666666666667,10,4,4,3,3,4,3,3,4,3,3
1.06,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
2.84,3.3,1.1222222222222222,10,4,3,4,3,3,3,3,1,4,5
4.0,3.7,0.8999999999999999,10,5,5,3,3,3,3,3,5,3,4
2.29,2.8,0.8444444444444444,10,2,3,2,1,4,3,3,3,4,3
1.06,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
1.9,2.0,0.8888888888888888,10,2,4,2,1,3,1,2,2,1,2
2.89,3.2,0.39999999999999997,10,4,3,4,2,3,4,3,3,3,3
1.76,2.3,0.6777777777777777,10,2,1,2,2,4,3,2,2,2,3
3.26,3.1,0.9888888888888887,10,2,5,3,4,3,3,2,4,2,3
4.36,4.1,0.7666666666666666,10,5,4,4,5,4,5,3,5,3,3
2.0,1.9,0.3222222222222223,10,2,2,3,2,2,1,1,2,2,2
2.98,3.1,0.5444444444444445,10,2,4,3,3,3,2,3,3,4,4
3.73,4.1,0.5444444444444444,10,4,4,5,5,4,5,4,3,3,4
2.52,2.5,0.9444444444444444,10,3,3,2,4,3,1,1,3,3,2
1.84,2.0,0.4444444444444444,10,2,2,1,3,2,2,2,1,2,3
4.7700000000000005,4.7,0.23333333333333334,10,5,4,5,5,4,5,5,5,4,5
2.71,3.4,0.7111111111111112,10,3,4,3,4,3,5,2,3,4,3
2.12,2.4,1.3777777777777778,10,3,2,1,1,3,2,1,3,4,4
2.51,2.0,0.4444444444444444,10,2,2,2,3,1,2,1,2,3,2
2.41,1.9,0.7666666666666665,10,3,1,1,3,2,2,1,3,1,2
1.64,1.6,0.48888888888888904,10,1,3,2,1,2,2,2,1,1,1
3.33,3.9,0.7666666666666665,10,2,4,3,4,4,4,4,5,5,4
4.59,4.2,0.39999999999999997,10,5,4,5,4,4,4,4,3,4,5
1.14,1.2,0.17777777777777784,10,2,2,1,1,1,1,1,1,1,1
3.68,3.2,0.8444444444444444,10,3,5,2,2,3,3,4,4,3,3
1.79,1.8,0.8444444444444446,10,2,1,1,2,2,1,4,1,2,2
4.279999999999999,4.0,0.6666666666666666,10,4,5,5,4,3,4,5,4,3,3
3.27,2.7,1.5666666666666667,10,4,2,2,2,2,3,1,4,5,2
2.56,2.4,0.7111111111111112,10,2,2,1,3,3,3,2,2,4,2
1.43,1.4,0.2666666666666667,10,2,1,1,2,1,1,1,2,1,2
2.63,2.4,0.9333333333333333,10,1,3,2,2,3,4,2,1,3,3
3.23,2.7,1.3444444444444443,10,3,3,3,2,2,5,2,2,1,4
2.31,2.2,1.0666666666666667,10,2,2,2,1,2,2,1,4,2,4
3.72,3.8,0.39999999999999997,10,4,3,4,3,4,5,4,3,4,4
3.71,3.9,1.4333333333333333,10,3,4,4,4,4,5,5,1,4,5
2.15,2.1,0.9888888888888889,10,3,2,1,4,3,2,1,2,1,2
2.09,2.4,1.155555555555556,10,3,1,2,2,3,4,2,2,1,4
3.8,4.2,0.39999999999999997,10,4,3,5,4,4,4,4,4,5,5
4.71,4.7,0.23333333333333334,10,4,5,5,5,4,5,5,5,4,5
1.82,1.4,0.2666666666666667,10,1,1,1,2,2,1,2,1,1,2
4.12,4.0,0.8888888888888888,10,4,3,5,4,3,3,5,5,5,3
1.2,1.2,0.17777777777777784,10,2,1,1,1,1,1,1,1,2,1
4.18,3.9,0.9888888888888889,10,5,4,3,3,4,5,2,4,5,4
1.97,2.1,0.9888888888888887,10,2,1,2,4,2,1,3,3,1,2
2.72,3.1,1.2111111111111112,10,3,4,4,3,3,3,5,1,3,2
3.66,3.5,0.2777777777777778,10,4,4,3,3,3,3,4,4,3,4
1.85,1.9,0.7666666666666666,10,2,2,2,1,1,3,3,1,3,1
2.12,2.3,1.1222222222222222,10,3,1,4,3,3,3,2,1,1,2
1.3,1.5,0.5,10,2,2,1,1,1,3,2,1,1,1
3.88,4.2,1.0666666666666667,10,4,4,5,5,5,3,5,2,5,4
2.53,2.4,0.48888888888888904,10,2,2,3,1,2,3,3,2,3,3
3.56,3.8,0.8444444444444444,10,5,4,4,4,2,5,4,3,3,4
3.04,2.7,1.5666666666666667,10,3,1,5,2,3,4,1,3,2,3
3.06,2.9,0.9888888888888889,10,3,3,4,3,4,2,2,3,1,4
2.46,2.8,0.6222222222222222,10,2,4,3,3,3,2,2,4,2,3
4.37,4.5,0.5,10,3,5,4,5,5,5,5,5,4,4
4.89,4.8,0.17777777777777773,10,5,4,5,4,5,5,5,5,5,5
4.96,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
2.95,3.0,0.6666666666666666,10,3,4,3,2,4,2,3,2,4,3
3.84,3.1,1.211111111111111,10,3,4,3,5,2,3,4,3,1,3
4.46,4.4,1.1555555555555554,10,3,2,5,5,5,5,5,5,4,5
2.74,2.5,0.5,10,2,3,3,4,2,2,2,2,2,3
1.32,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
4.89,4.9,0.09999999999999996,10,4,5,5,5,5,5,5,5,5,5
3.1,3.3,0.4555555555555555,10,3,4,4,4,3,2,3,3,3,4
1.67,2.0,0.4444444444444444,10,1,2,2,3,2,1,2,2,3,2
2.8600000000000003,3.1,0.9888888888888889,10,4,2,4,2,2,4,3,2,4,4
1.21,1.1,0.09999999999999999,10,1,1,2,1,1,1,1,1,1,1
1.46,1.1,0.09999999999999999,10,1,1,1,1,1,2,1,1,1,1
4.82,4.9,0.09999999999999999,10,5,5,5,5,5,5,4,5,5,5
4.65,4.9,0.09999999999999996,10,5,4,5,5,5,5,5,5,5,5
4.18,4.2,0.6222222222222222,10,5,4,5,4,4,3,3,4,5,5
3.74,3.6,1.822222222222222,10,5,1,2,5,5,4,4,3,3,4
1.32,1.1,0.1,10,1,1,1,1,1,1,1,1,2,1
3.88,3.9,0.7666666666666666,10,4,4,4,3,4,5,4,2,4,5
4.55,4.3,0.4555555555555555,10,3,4,4,4,4,5,4,5,5,5
1.99,2.0,0.6666666666666666,10,3,3,2,2,1,1,2,1,2,3
1.42,1.5,0.7222222222222222,10,2,1,1,1,1,1,1,3,1,3
3.02,2.5,1.1666666666666667,10,2,3,1,2,3,2,1,4,3,4
3.42,2.7,0.6777777777777777,10,3,3,1,3,3,3,2,3,2,4
4.55,4.6,0.26666666666666666,10,4,5,5,5,4,4,4,5,5,5
1.42,1.3,0.23333333333333334,10,1,1,2,1,2,1,1,2,1,1
4.15,4.4,0.4888888888888888,10,5,5,3,5,4,5,4,4,5,4
2.93,3.0,0.4444444444444444,10,3,2,2,3,3,3,3,3,4,4
2.58,2.6,1.1555555555555554,10,3,2,3,3,2,1,5,2,3,2
4.59,4.3,0.4555555555555555,10,5,5,4,4,3,4,4,4,5,5
1.76,1.8,1.2888888888888888,10,1,1,3,1,1,1,4,3,1,2
3.88,3.1,0.9888888888888887,10,3,3,5,4,3,3,3,3,1,3
4.32,4.1,0.9888888888888887,10,4,2,5,4,3,4,5,5,4,5
1.96,2.1,0.5444444444444444,10,3,3,2,1,3,2,2,1,2,2
3.06,2.4,0.7111111111111112,10,1,2,4,2,3,2,2,3,2,3
2.56,2.6,0.9333333333333336,10,1,4,2,2,2,3,3,3,2,4
3.4,3.6,1.1555555555555557,10,5,4,4,4,2,3,5,2,3,4
4.59,4.7,0.23333333333333334,10,5,4,5,5,5,5,4,5,5,4
2.97,2.7,0.4555555555555555,10,4,3,2,3,2,3,2,3,3,2
3.61,3.8,0.6222222222222222,10,4,3,3,5,3,4,3,4,5,4
3.31,3.1,0.9888888888888887,10,1,3,3,4,4,2,3,3,4,4
1.27,1.2,0.17777777777777784,10,2,2,1,1,1,1,1,1,1,1
2.74,2.8,1.0666666666666669,10,4,3,2,2,3,2,2,5,3,2
3.15,3.5,0.7222222222222222,10,3,3,5,3,2,3,4,4,4,4
3.1100000000000003,3.4,0.48888888888888893,10,3,4,4,3,3,2,4,3,4,4
3.3,3.5,1.6111111111111112,10,5,4,3,5,2,2,4,3,2,5
3.23,3.5,0.7222222222222222,10,3,2,4,4,4,3,3,5,3,4
4.08,4.5,0.7222222222222222,10,5,5,3,3,5,5,5,5,4,5
2.38,2.5,1.1666666666666667,10,3,1,1,3,1,3,4,3,3,3
2.48,2.4,1.3777777777777778,10,2,2,1,1,3,3,3,1,4,4
1.02,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
3.53,3.5,1.1666666666666667,10,5,2,4,3,3,4,3,4,2,5
3.03,3.8,0.17777777777777773,10,4,4,3,4,4,4,3,4,4,4
1.9,2.1,0.5444444444444445,10,1,2,2,2,1,2,3,2,3,3
1.85,1.8,0.4,10,2,2,2,1,1,1,2,2,3,2
